23    35    28
23    36    34
24     1     2
24     1     4
24     2     1
24     3     1
24     4     1
24     4     9
24     4    11
24     5     1
24     5    11
24     6     1
24     6    11
24     6    20
24     7     5
24     8     9
24     8    11
24     9    11
24     9    21
24    10    17
24    10    20
24    11     9
24    11    21
24    12    13
24    13    20
24    13    21
24    13    24
24    14     1
24    14     5
24    14    20
24    15     2
24    15     4
24    15    20
24    16    13
24    16    17
24    17     1
24    17    20
24    18     5
24    18    11
24    19    20
24    19    26
24    20    13
24    20    21
24    20    24
24    21    11
24    21    13
24    22     1
24    22    20
24    22    26
24    23     9
24    23    13
24    25    24
24    25    26
24    26    13
24    26    24
24    27     9
24    27    23
24    27    26
24    28     5
24    28    17
24    29    24
24    29    26
24    29    27
24    30     1
24    30    11
24    30    31
24    30    32
24    31     5
24    31    20
24    31    24
24    32     5
24    32    30
24    33     5
24    33    31
24    33    33
24    34    16
24    34    29
24    34    36
24    35    14
24    35    31
24    36    13
24    36    20
24    36    26
25     1     2
25     1     4
25     2     1
25     2     4
25     2    17
25     3     1
25     4     1
25     4     2
25     4     9
25     5     1
25     5     2
25     5     4
25     5     6
25     6     2
25     6     4
25     6     5
25     7     2
25     7     5
25     8     1
25     8     4
25     8     9
25    10     1
25    10     2
25    10     4
25    11     1
25    11     4
25    11     9
25    12     2
25    12     4
25    12     9
25    12    13
25    13     1
25    13     2
25    13     4
25    13    12
25    14     4
25    14    17
25    14    20
25    15     2
25    15     4
25    15    12
25    16     2
25    16     4
25    17     2
25    17     4
25    17     9
25    17    12
25    18     5
25    19     2
25    19     4
25    19    12
25    20     1
25    20     2
25    20     4
25    21     1
25    21     4
25    21     9
25    21    11
25    22     1
25    22     2
25    22     4
25    22    13
25    23     1
25    23     4
25    23     9
25    24     1
25    24     4
25    24     8
25    24     9
25    24    12
25    24    13
25    26     1
25    26     4
25    26    12
25    26    13
25    26    20
25    27     1
25    27     4
25    28     4
25    28     5
25    28    20
25    29     2
25    29     4
25    29     9
25    29    12
25    30     1
25    30     4
25    30     5
25    30    14
25    31     1
25    31     4
25    31     5
25    31    14
25    32     1
25    32     4
25    32     5
25    32    14
25    33     1
25    33     4
25    33     5
25    33    14
25    34     2
25    34     4
25    34    12
25    34    15
25    35     4
25    35     5
25    35    12
25    35    14
25    35    20
25    36     1
25    36    24
26     1     2
26     2     1
26     3     1
26     4     9
26     4    21
26     5    18
26     6     5
26     6    20
26     7     5
26     8     9
26     8    11
26     9    11
26     9    21
26    10     2
26    11     9
26    11    21
26    12    13
26    13    12
26    14    20
26    15    20
26    16    27
26    17     2
26    18     5
26    19    20
26    20    21
26    21     9
26    21    20
26    22    20
26    23     9
26    24    20
26    24    21
26    27    21
26    28     5
26    29     9
26    30    26
26    31    24
26    32    22
26    33    23
26    34    29
26    35     5
26    36    34
27     1     2
27     1     4
27     2     9
27     3     1
27     3     2
27     4     9
27     5     4
27     5    18
27     5    20
27     6     5
27     7     2
27     8     9
27     8    11
27     9    11
27     9    27
27    10    12
27    11     9
27    12     2
27    13    20
27    13    21
27    13    24
27    14    17
27    14    20
27    15     4
27    16     2
27    17     2
27    18     5
27    19    20
27    20    13
27    20    21
27    21     9
27    22    20
27    23     1
27    24    13
27    25     9
27    26     1
27    26    24
27    28    17
27    29     9
27    30    22
27    31     5
27    32     5
27    33     5
27    34    16
27    34    29
27    35    17
27    35    19
27    36    26
27    36    34
28     1     3
28     2     4
28     2    17
28     3     4
28     3    14
28     3    28
28     4     9
28     4    17
28     5    18
28     6     5
28     7     5
28     8     1
28     8    14
28     9     4
28     9    17
28    10    12
28    10    17
28    11    13
28    12    13
28    13    12
28    13    24
28    14    17
28    14    20
28    15     4
28    16    34
28    17     1
28    17     4
28    17     9
28    18     5
28    19    20
28    20    14
28    21    11
28    22    20
28    23    13
28    24    13
28    25    14
28    26     1
28    26    13
28    26    30
28    27     9
28    27    20
28    27    29
28    29     4
28    29     9
28    29    27
28    30     5
28    30    20
28    31    24
28    32    14
28    33     5
28    33    13
28    34    16
28    34    29
28    35    19
28    35    20
28    36    13
29     1    20
29     1    26
29     2    16
29     2    17
29     3     5
29     4     9
29     5    20
29     6     5
29     7     5
29     8     9
29     9    11
29    10     2
29    10    16
29    11     9
29    12     9
29    12    13
29    13    24
29    13    26
29    14    17
29    14    25
29    14    28
29    15    17
29    15    20
29    16    17
29    16    34
29    17     9
29    17    18
29    17    20
29    18     5
29    18    28
29    19    20
29    19    26
29    20     9
29    20    13
29    20    21
29    20    24
29    21     9
29    21    20
29    22    13
29    22    20
29    22    26
29    23    24
29    23    26
29    24    13
29    24    20
29    24    21
29    24    26
29    25     5
29    25    28
29    26    13
29    26    20
29    26    24
29    27    20
29    27    21
29    27    24
29    27    26
29    28     5
29    28    25
29    28    35
29    30     5
29    30    28
29    30    31
29    30    32
29    31     5
29    31    28
29    31    32
29    32     5
29    32    28
29    32    31
29    33     5
29    33    31
29    34    16
29    34    17
29    34    26
29    34    36
29    35    14
29    35    19
29    35    28
29    35    30
29    35    31
29    35    32
29    35    33
29    36    13
29    36    20
29    36    34
30     1     2
30     2     1
30     3     2
30     4     9
30     5    18
30     6     5
30     7     5
30     8    11
30     9     4
30     9    27
30    10     2
30    11     9
30    13    24
30    14    20
30    14    25
30    15    17
30    16    34
30    17    20
30    17    26
30    18     5
30    19    35
30    22    20
30    23    27
30    24    13
30    25    14
30    26    17
30    27    26
30    28    25
30    29    27
30    31    35
30    32    14
30    33     5
30    34    36
30    35    31
30    36    24
30    36    34
31     1     2
31     1     4
31     2     4
31     4     2
31     5    18
31     6     5
31     7     5
31     8     1
31     9    11
31    10     9
31    11     9
31    12    13
31    13    12
31    15    22
31    16    17
31    17     4
31    17     9
31    18     5
31    20    13
31    21    13
31    23    24
31    24    13
31    24    26
31    25    24
31    26    24
31    27    13
31    28     5
31    28    31
31    29    13
31    30    22
31    32     5
31    32    28
31    33    30
31    33    31
31    34    29
31    35    28
31    35    31
31    36    13
31    36    26
32     1    22
32     2    22
32     3    22
32     4    22
32     5    22
32     6    22
32     7    22
32     8    22
32     9    22
32    10    22
32    11    22
32    12    22
32    13    22
32    14    22
32    15    22
32    16    22
32    17    22
32    18    22
32    19    22
32    20    22
32    21    22
32    22    15
32    23    22
32    24    22
32    25    22
32    26    22
32    27    22
32    28    22
32    29    22
32    30    22
32    31    22
32    33    22
32    34    22
32    35    22
32    36    22
33     1     2
33     2     1
33     3    14
33     3    18
33     4    11
33     5     4
33     5    33
33     6     5
33     7     5
33     8     1
33     9     4
33    10    13
33    11     8
33    12     2
33    12    13
33    13     2
33    14     3
33    15    20
33    16    34
33    17     4
33    18     5
33    19    35
33    22    13
33    23     8
33    23    13
33    24    13
33    25    28
33    26    13
33    27     4
33    27     9
33    28    25
33    29    17
33    30     5
33    31     5
33    32     5
33    34    16
33    35    19
33    36    13
34     1     2
34     1     4
34     2     1
34     2    10
34     2    16
34     2    17
34     3     1
34     3     5
34     3     6
34     4     1
34     4     2
34     4    17
34     5    18
34     6     5
34     6     7
34     7     5
34     7    18
34     8    11
34     8    12
34     8    13
34     9    11
34     9    21
34    10     2
34    10    16
34    11     8
34    11     9
34    11    12
34    12    13
34    13    12
34    13    21
34    13    26
34    14    17
34    15    10
34    15    12
34    16     2
34    16    10
34    17     2
34    17     4
34    17    12
34    18     5
34    19    15
34    20    13
34    20    21
34    21     9
34    21    11
34    21    13
34    21    20
34    22     1
34    22    12
34    23    13
34    23    24
34    23    26
34    24     1
34    24    13
34    24    26
34    25     5
34    25    18
34    26     1
34    26    20
34    26    24
34    27    23
34    27    24
34    27    26
34    28    14
34    28    17
34    29    27
34    30     5
34    30    28
34    31    28
34    32    28
34    32    31
34    33    28
34    33    31
34    35    15
34    35    28
34    35    31
34    36    13
34    36    26
35     1    26
35     2     3
35     2    17
35     3     2
35     4     9
35     5    19
35     6     5
35     7     5
35     9    24
35    10     2
35    11    26
35    12    17
35    13    24
35    14    17
35    15    19
35    16    12
35    17    14
35    18     5
35    19    28
35    20    26
35    21    24
35    22    26
35    23    26
35    24    13
35    25    24
35    26    20
35    27     9
35    28     5
35    29    17
35    30     5
35    31     5
35    32     5
35    33     5
35    34    17
35    36    26
36     1     4
36     1     5
36     1    20
36     1    26
36     2    16
36     2    17
36     2    20
36     3     4
36     3     5
36     3    20
36     4     8
36     4     9
36     4    11
36     4    20
36     5     4
36     5    20
36     6     5
36     6    20
36     7     5
36     7    20
36     8     4
36     8     9
36     8    11
36     8    20
36     9     4
36     9     8
36     9    11
36     9    20
36     9    27
36    10     2
36    10    16
36    10    17
36    10    20
36    11     4
36    11     8
36    11     9
36    11    20
36    11    21
36    12    16
36    12    17
36    12    20
36    12    26
36    13     4
36    13     9
36    13    20
36    13    21
36    14     5
36    14    20
36    15     4
36    15     9
36    15    20
36    16     2
36    16    17
36    16    20
36    17     2
36    17    16
36    17    20
36    17    26
36    18     5
36    18    20
36    19    20
36    20     4
36    20     5
36    20    11
36    20    13
36    21     8
36    21     9
36    21    11
36    21    20
36    22    20
36    23    13
36    23    20
36    23    21
36    24    13
36    24    20
36    24    26
36    25     5
36    25    20
36    26    17
36    26    20
36    26    24
36    27     9
36    27    20
36    28     5
36    28    20
36    29     9
36    29    20
36    29    34
36    30     5
36    30    20
36    31     5
36    31    20
36    31    32
36    31    35
36    32     5
36    32    20
36    32    31
36    32    35
36    33     5
36    33    20
36    33    31
36    33    32
36    33    35
36    34    16
36    34    20
36    34    29
36    35     5
36    35    20
36    35    28
36    35    31
36    35    32

